"","st","district","avg","dem_votes_major_percent","rep_votes_major_percent","winner_party","rep_status","dem_status","party","pred","poll","year"
"2257","PA",7,3,55.17,44.83,"D","Challenger","Challenger","DEM","D",54,2018
"2258","PA",7,3,55.17,44.83,"D","Challenger","Challenger","REP","D",36,2018
"2259","PA",7,3,55.17,44.83,"D","Challenger","Challenger","DEM","D",52,2018
"2260","PA",7,3,55.17,44.83,"D","Challenger","Challenger","REP","D",39,2018
"2261","PA",7,3,55.17,44.83,"D","Challenger","Challenger","DEM","D",45.6,2018
"2262","PA",7,3,55.17,44.83,"D","Challenger","Challenger","REP","D",33.5,2018
"2263","PA",7,3,55.17,44.83,"D","Challenger","Challenger","LIB","D",3.9,2018
"2264","PA",7,3,55.17,44.83,"D","Challenger","Challenger","DEM","D",48.7,2018
"2265","PA",7,3,55.17,44.83,"D","Challenger","Challenger","REP","D",37.6,2018
"2266","PA",7,3,55.17,44.83,"D","Challenger","Challenger","LIB","D",2.3,2018
"2267","PA",7,3,55.17,44.83,"D","Challenger","Challenger","DEM","D",48,2018
"2268","PA",7,3,55.17,44.83,"D","Challenger","Challenger","REP","D",41,2018
"2269","PA",7,3,55.17,44.83,"D","Challenger","Challenger","LIB","D",5,2018
"2270","PA",7,3,55.17,44.83,"D","Challenger","Challenger","DEM","D",50.18,2018
"2271","PA",7,3,55.17,44.83,"D","Challenger","Challenger","REP","D",41.67,2018
"2272","PA",7,3,55.17,44.83,"D","Challenger","Challenger","DEM","D",52.4,2018
"2273","PA",7,3,55.17,44.83,"D","Challenger","Challenger","REP","D",38.65,2018
"2274","PA",7,3,55.17,44.83,"D","Challenger","Challenger","DEM","D",46,2018
"2275","PA",7,3,55.17,44.83,"D","Challenger","Challenger","REP","D",40,2018
"2276","PA",7,3,55.17,44.83,"D","Challenger","Challenger","LIB","D",3,2018
"2277","PA",7,3,55.17,44.83,"D","Challenger","Challenger","DEM","D",47,2018
"2278","PA",7,3,55.17,44.83,"D","Challenger","Challenger","REP","D",45,2018
"2279","PA",7,3,55.17,44.83,"D","Challenger","Challenger","LIB","D",2,2018
"2280","PA",7,3,55.17,44.83,"D","Challenger","Challenger","DEM","D",48,2018
"2281","PA",7,3,55.17,44.83,"D","Challenger","Challenger","REP","D",44,2018
"2282","PA",7,3,55.17,44.83,"D","Challenger","Challenger","LIB","D",2,2018
"2283","PA",7,3,55.17,44.83,"D","Challenger","Challenger","DEM","D",42,2018
"2284","PA",7,3,55.17,44.83,"D","Challenger","Challenger","REP","D",31,2018
"2285","PA",8,2.33333333333333,54.64,45.36,"D","Challenger","Incumbent","DEM","D",45,2018
"2286","PA",8,2.33333333333333,54.64,45.36,"D","Challenger","Incumbent","REP","D",46,2018
"2287","PA",8,2.33333333333333,54.64,45.36,"D","Challenger","Incumbent","DEM","D",48,2018
"2288","PA",8,2.33333333333333,54.64,45.36,"D","Challenger","Incumbent","REP","D",43,2018
"2289","PA",8,2.33333333333333,54.64,45.36,"D","Challenger","Incumbent","DEM","D",50,2018
"2290","PA",8,2.33333333333333,54.64,45.36,"D","Challenger","Incumbent","REP","D",41,2018
"2291","PA",8,2.33333333333333,54.64,45.36,"D","Challenger","Incumbent","DEM","D",57,2018
"2292","PA",8,2.33333333333333,54.64,45.36,"D","Challenger","Incumbent","REP","D",40,2018
"2293","PA",8,2.33333333333333,54.64,45.36,"D","Challenger","Incumbent","DEM","D",52.38,2018
"2294","PA",8,2.33333333333333,54.64,45.36,"D","Challenger","Incumbent","REP","D",39.78,2018
"2295","PA",8,2.33333333333333,54.64,45.36,"D","Challenger","Incumbent","DEM","D",51.32,2018
"2296","PA",8,2.33333333333333,54.64,45.36,"D","Challenger","Incumbent","REP","D",35.05,2018
"2297","PA",9,7,40.25,59.75,"R","Challenger","Challenger","DEM","R",36,2018
"2298","PA",9,7,40.25,59.75,"R","Challenger","Challenger","REP","R",57,2018
"2299","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","DEM","R",44,2018
"2300","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","REP","R",48,2018
"2301","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","DEM","R",51,2018
"2302","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","REP","R",45,2018
"2303","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","DEM","R",50,2018
"2304","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","REP","R",43,2018
"2305","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","DEM","R",43.6,2018
"2306","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","REP","R",46.2,2018
"2307","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","DEM","R",50,2018
"2308","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","REP","R",46,2018
"2309","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","DEM","R",46,2018
"2310","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","REP","R",44,2018
"2311","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","DEM","R",47,2018
"2312","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","REP","R",50,2018
"2313","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","DEM","R",43.03,2018
"2314","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","REP","R",44.6,2018
"2315","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","DEM","R",41.64,2018
"2316","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","REP","R",42.49,2018
"2317","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","DEM","R",46,2018
"2318","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","REP","R",49,2018
"2319","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","DEM","R",43,2018
"2320","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","REP","R",44,2018
"2321","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","DEM","R",41,2018
"2322","PA",10,4.66666666666667,48.68,51.32,"R","Incumbent","Challenger","REP","R",45,2018
"2323","PA",11,7,41.02,58.98,"R","Incumbent","Challenger","DEM","R",46,2018
"2324","PA",11,7,41.02,58.98,"R","Incumbent","Challenger","REP","R",50,2018
"2325","PA",11,7,41.02,58.98,"R","Incumbent","Challenger","DEM","R",35,2018
"2326","PA",11,7,41.02,58.98,"R","Incumbent","Challenger","REP","R",44,2018
"2327","PA",13,7,29.51,70.49,"R","Challenger","Challenger","DEM","R",36,2018
"2328","PA",13,7,29.51,70.49,"R","Challenger","Challenger","REP","R",57,2018
"2329","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","DEM","R",40,2018
"2330","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","REP","R",48,2018
"2331","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","DEM","R",51,2018
"2332","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","REP","R",47,2018
"2333","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","DEM","R",46,2018
"2334","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","REP","R",49,2018
"2335","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","DEM","R",41.79,2018
"2336","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","REP","R",50.39,2018
"2337","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","DEM","R",37.34,2018
"2338","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","REP","R",51.21,2018
"2339","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","DEM","R",44,2018
"2340","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","REP","R",50,2018
"2341","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","DEM","R",43,2018
"2342","PA",16,5.33333333333333,47.83,52.17,"R","Incumbent","Challenger","REP","R",48,2018
"2343","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","DEM","D",44,2018
"2344","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","REP","D",44,2018
"2345","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","DEM","D",44,2018
"2346","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","REP","D",41,2018
"2347","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","DEM","D",45,2018
"2348","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","REP","D",44,2018
"2349","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","DEM","D",50,2018
"2350","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","REP","D",41,2018
"2351","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","DEM","D",54,2018
"2352","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","REP","D",36,2018
"2353","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","DEM","D",54,2018
"2354","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","REP","D",42,2018
"2355","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","DEM","D",55,2018
"2356","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","REP","D",41,2018
"2357","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","DEM","D",54,2018
"2358","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","REP","D",42,2018
"2359","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","DEM","D",51,2018
"2360","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","REP","D",39,2018
"2361","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","DEM","D",53,2018
"2362","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","REP","D",39.5,2018
"2363","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","DEM","D",54,2018
"2364","PA",17,2.33333333333333,56.26,43.74,"D","Challenger","Incumbent","REP","D",39,2018
"2365","RI",2,1,63.64,36.36,"D","Challenger","Incumbent","DEM","D",33.81,2018
"2366","RI",2,1,63.64,36.36,"D","Challenger","Incumbent","REP","D",44.21,2018
"2367","RI",2,1,63.64,36.36,"D","Challenger","Incumbent","DEM","D",34.04,2018
"2368","RI",2,1,63.64,36.36,"D","Challenger","Incumbent","REP","D",44.68,2018
"2369","RI",2,1,63.64,36.36,"D","Challenger","Incumbent","DEM","D",38.53,2018
"2370","RI",2,1,63.64,36.36,"D","Challenger","Incumbent","REP","D",44.92,2018
"2371","RI",2,1,63.64,36.36,"D","Challenger","Incumbent","DEM","D",32.15,2018
"2372","RI",2,1,63.64,36.36,"D","Challenger","Incumbent","REP","D",45.86,2018
"2373","RI",2,1,63.64,36.36,"D","Challenger","Incumbent","DEM","D",34.52,2018
"2374","RI",2,1,63.64,36.36,"D","Challenger","Incumbent","REP","D",43.26,2018
"2375","RI",2,1,63.64,36.36,"D","Challenger","Incumbent","DEM","D",34.52,2018
"2376","RI",2,1,63.64,36.36,"D","Challenger","Incumbent","REP","D",44.68,2018
"2377","SC",1,5.33333333333333,50.69,49.31,"D","Challenger","Challenger","DEM","R",45,2018
"2378","SC",1,5.33333333333333,50.69,49.31,"D","Challenger","Challenger","REP","R",47,2018
"2379","SC",1,5.33333333333333,50.69,49.31,"D","Challenger","Challenger","DEM","R",55,2018
"2380","SC",1,5.33333333333333,50.69,49.31,"D","Challenger","Challenger","REP","R",42,2018
"2381","SC",1,5.33333333333333,50.69,49.31,"D","Challenger","Challenger","DEM","R",43.71,2018
"2382","SC",1,5.33333333333333,50.69,49.31,"D","Challenger","Challenger","REP","R",45.06,2018
"2383","SC",1,5.33333333333333,50.69,49.31,"D","Challenger","Challenger","DEM","R",43.15,2018
"2384","SC",1,5.33333333333333,50.69,49.31,"D","Challenger","Challenger","REP","R",44.81,2018
"2385","SC",1,5.33333333333333,50.69,49.31,"D","Challenger","Challenger","DEM","R",42,2018
"2386","SC",1,5.33333333333333,50.69,49.31,"D","Challenger","Challenger","REP","R",49,2018
"2387","SD",1,7,37.39,62.61,"R","Challenger","Challenger","DEM","R",41,2018
"2388","SD",1,7,37.39,62.61,"R","Challenger","Challenger","REP","R",51,2018
"2389","SD",1,7,37.39,62.61,"R","Challenger","Challenger","IND","R",3,2018
"2390","SD",1,7,37.39,62.61,"R","Challenger","Challenger","LIB","R",2,2018
"2391","SD",1,7,37.39,62.61,"R","Challenger","Challenger","DEM","R",37.9,2018
"2392","SD",1,7,37.39,62.61,"R","Challenger","Challenger","REP","R",54,2018
"2393","SD",1,7,37.39,62.61,"R","Challenger","Challenger","DEM","R",31,2018
"2394","SD",1,7,37.39,62.61,"R","Challenger","Challenger","REP","R",54,2018
"2395","SD",1,7,37.39,62.61,"R","Challenger","Challenger","IND","R",2,2018
"2396","SD",1,7,37.39,62.61,"R","Challenger","Challenger","LIB","R",1,2018
"2397","SD",1,7,37.39,62.61,"R","Challenger","Challenger","DEM","R",33,2018
"2398","SD",1,7,37.39,62.61,"R","Challenger","Challenger","REP","R",54,2018
"2399","SD",1,7,37.39,62.61,"R","Challenger","Challenger","DEM","R",33,2018
"2400","SD",1,7,37.39,62.61,"R","Challenger","Challenger","REP","R",43,2018
"2401","TX",2,6.33333333333333,46.3,53.7,"R","Challenger","Challenger","DEM","R",40,2018
"2402","TX",2,6.33333333333333,46.3,53.7,"R","Challenger","Challenger","REP","R",49,2018
"2403","TX",3,7,44.92,55.08,"R","Challenger","Challenger","DEM","R",44,2018
"2404","TX",3,7,44.92,55.08,"R","Challenger","Challenger","REP","R",42,2018
"2405","TX",3,7,44.92,55.08,"R","Challenger","Challenger","LIB","R",8,2018
"2406","TX",3,7,44.92,55.08,"R","Challenger","Challenger","DEM","R",43,2018
"2407","TX",3,7,44.92,55.08,"R","Challenger","Challenger","REP","R",44,2018
"2408","TX",3,7,44.92,55.08,"R","Challenger","Challenger","DEM","R",35,2018
"2409","TX",3,7,44.92,55.08,"R","Challenger","Challenger","REP","R",48,2018
"2410","TX",3,7,44.92,55.08,"R","Challenger","Challenger","LIB","R",8,2018
"2411","TX",3,7,44.92,55.08,"R","Challenger","Challenger","DEM","R",37,2018
"2412","TX",3,7,44.92,55.08,"R","Challenger","Challenger","REP","R",43,2018
"2413","TX",3,7,44.92,55.08,"R","Challenger","Challenger","LIB","R",5,2018
"2414","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",44,2018
"2415","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",34,2018
"2416","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",49,2018
"2417","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",34,2018
"2418","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",16,2018
"2419","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",15,2018
"2420","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",14,2018
"2421","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",5,2018
"2422","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",12,2018
"2423","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",3,2018
"2424","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",3,2018
"2425","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",2,2018
"2426","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","IND","R",1,2018
"2427","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",1,2018
"2428","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",1,2018
"2429","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",1,2018
"2430","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",1,2018
"2431","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",1,2018
"2432","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",0,2018
"2433","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",0,2018
"2434","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","LIB","R",0,2018
"2435","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",0,2018
"2436","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",0,2018
"2437","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",0,2018
"2438","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",0,2018
"2439","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",0,2018
"2440","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",0,2018
"2441","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",20,2018
"2442","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",17,2018
"2443","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",16,2018
"2444","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",7,2018
"2445","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",5,2018
"2446","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",12,2018
"2447","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",3,2018
"2448","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",2,2018
"2449","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",16,2018
"2450","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",22,2018
"2451","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",13,2018
"2452","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",10,2018
"2453","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",9,2018
"2454","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",10,2018
"2455","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","IND","R",2,2018
"2456","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",43,2018
"2457","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",53,2018
"2458","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",9,2018
"2459","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",18,2018
"2460","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",8,2018
"2461","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",6,2018
"2462","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",4,2018
"2463","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",6,2018
"2464","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",1,2018
"2465","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",2,2018
"2466","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",17,2018
"2467","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",21,2018
"2468","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",8,2018
"2469","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",5,2018
"2470","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",3,2018
"2471","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","IND","R",3,2018
"2472","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",2,2018
"2473","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",1,2018
"2474","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",41,2018
"2475","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",45,2018
"2476","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",41,2018
"2477","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",45,2018
"2478","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","DEM","R",39,2018
"2479","TX",6,6.33333333333333,46.11,53.89,"R","Challenger","Challenger","REP","R",48,2018
"2480","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","DEM","R",46,2018
"2481","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","REP","R",44,2018
"2482","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","LIB","R",3,2018
"2483","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","DEM","R",45,2018
"2484","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","REP","R",45,2018
"2485","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","DEM","R",43,2018
"2486","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","REP","R",45,2018
"2487","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","DEM","R",44.83,2018
"2488","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","REP","R",45.7,2018
"2489","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","DEM","R",41.03,2018
"2490","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","REP","R",43.03,2018
"2491","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","DEM","R",47,2018
"2492","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","REP","R",45,2018
"2493","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","DEM","R",44.9,2018
"2494","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","REP","R",48.34,2018
"2495","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","DEM","R",47.13,2018
"2496","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","REP","R",42.16,2018
"2497","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","DEM","R",45,2018
"2498","TX",7,4.5,52.53,47.47,"D","Incumbent","Challenger","REP","R",47,2018
"2499","TX",10,6.66666666666667,47.82,52.18,"R","Incumbent","Challenger","DEM","R",45,2018
"2500","TX",10,6.66666666666667,47.82,52.18,"R","Incumbent","Challenger","REP","R",47,2018
"2501","TX",10,6.66666666666667,47.82,52.18,"R","Incumbent","Challenger","DEM","R",43,2018
"2502","TX",10,6.66666666666667,47.82,52.18,"R","Incumbent","Challenger","REP","R",45,2018
"2503","TX",10,6.66666666666667,47.82,52.18,"R","Incumbent","Challenger","LIB","R",6,2018
"2504","TX",10,6.66666666666667,47.82,52.18,"R","Incumbent","Challenger","DEM","R",39,2018
"2505","TX",10,6.66666666666667,47.82,52.18,"R","Incumbent","Challenger","REP","R",46,2018
"2506","TX",10,6.66666666666667,47.82,52.18,"R","Incumbent","Challenger","DEM","R",41,2018
"2507","TX",10,6.66666666666667,47.82,52.18,"R","Incumbent","Challenger","REP","R",50,2018
"2508","TX",10,6.66666666666667,47.82,52.18,"R","Incumbent","Challenger","DEM","R",36,2018
"2509","TX",10,6.66666666666667,47.82,52.18,"R","Incumbent","Challenger","REP","R",39,2018
"2510","TX",12,7,34.53,65.47,"R","Incumbent","Challenger","DEM","R",30,2018
"2511","TX",12,7,34.53,65.47,"R","Incumbent","Challenger","REP","R",62,2018
"2512","TX",17,7,42.11,57.89,"R","Incumbent","Challenger","DEM","R",42,2018
"2513","TX",17,7,42.11,57.89,"R","Incumbent","Challenger","REP","R",45,2018
"2514","TX",17,7,42.11,57.89,"R","Incumbent","Challenger","DEM","R",38.3,2018
"2515","TX",17,7,42.11,57.89,"R","Incumbent","Challenger","REP","R",54.3,2018
"2516","TX",21,6,48.67,51.33,"R","Challenger","Challenger","DEM","R",42,2018
"2517","TX",21,6,48.67,51.33,"R","Challenger","Challenger","REP","R",47,2018
"2518","TX",21,6,48.67,51.33,"R","Challenger","Challenger","DEM","R",48,2018
"2519","TX",21,6,48.67,51.33,"R","Challenger","Challenger","REP","R",47,2018
"2520","TX",21,6,48.67,51.33,"R","Challenger","Challenger","DEM","R",46,2018
"2521","TX",21,6,48.67,51.33,"R","Challenger","Challenger","REP","R",46,2018
"2522","TX",21,6,48.67,51.33,"R","Challenger","Challenger","DEM","R",45,2018
"2523","TX",21,6,48.67,51.33,"R","Challenger","Challenger","REP","R",46,2018
"2524","TX",21,6,48.67,51.33,"R","Challenger","Challenger","DEM","R",38,2018
"2525","TX",21,6,48.67,51.33,"R","Challenger","Challenger","REP","R",50,2018
"2526","TX",21,6,48.67,51.33,"R","Challenger","Challenger","LIB","R",2,2018
"2527","TX",21,6,48.67,51.33,"R","Challenger","Challenger","DEM","R",26.8,2018
"2528","TX",21,6,48.67,51.33,"R","Challenger","Challenger","REP","R",32.9,2018
"2529","TX",21,6,48.67,51.33,"R","Challenger","Challenger","LIB","R",5.5,2018
"2530","TX",22,6,47.49,52.51,"R","Incumbent","Challenger","DEM","R",48,2018
"2531","TX",22,6,47.49,52.51,"R","Incumbent","Challenger","REP","R",43,2018
"2532","TX",22,6,47.49,52.51,"R","Incumbent","Challenger","LIB","R",4,2018
"2533","TX",22,6,47.49,52.51,"R","Incumbent","Challenger","DEM","R",47,2018
"2534","TX",22,6,47.49,52.51,"R","Incumbent","Challenger","REP","R",44,2018
"2535","TX",22,6,47.49,52.51,"R","Incumbent","Challenger","LIB","R",3,2018
"2536","TX",22,6,47.49,52.51,"R","Incumbent","Challenger","DEM","R",46,2018
"2537","TX",22,6,47.49,52.51,"R","Incumbent","Challenger","REP","R",46,2018
"2538","TX",22,6,47.49,52.51,"R","Incumbent","Challenger","DEM","R",39,2018
"2539","TX",22,6,47.49,52.51,"R","Incumbent","Challenger","REP","R",39,2018
"2540","TX",22,6,47.49,52.51,"R","Incumbent","Challenger","DEM","R",32,2018
"2541","TX",22,6,47.49,52.51,"R","Incumbent","Challenger","REP","R",44,2018
"2542","TX",22,6,47.49,52.51,"R","Incumbent","Challenger","LIB","R",5,2018
"2543","TX",23,5,49.77,50.23,"R","Incumbent","Challenger","DEM","R",42,2018
"2544","TX",23,5,49.77,50.23,"R","Incumbent","Challenger","REP","R",41,2018
"2545","TX",23,5,49.77,50.23,"R","Incumbent","Challenger","DEM","R",41,2018
"2546","TX",23,5,49.77,50.23,"R","Incumbent","Challenger","REP","R",40,2018
"2547","TX",23,5,49.77,50.23,"R","Incumbent","Challenger","DEM","R",45,2018
"2548","TX",23,5,49.77,50.23,"R","Incumbent","Challenger","REP","R",43,2018
"2549","TX",23,5,49.77,50.23,"R","Incumbent","Challenger","DEM","R",37.6,2018
"2550","TX",23,5,49.77,50.23,"R","Incumbent","Challenger","REP","R",53.05,2018
"2551","TX",23,5,49.77,50.23,"R","Incumbent","Challenger","DEM","R",41.35,2018
"2552","TX",23,5,49.77,50.23,"R","Incumbent","Challenger","REP","R",44.94,2018
"2553","TX",23,5,49.77,50.23,"R","Incumbent","Challenger","DEM","R",30,2018
"2554","TX",23,5,49.77,50.23,"R","Incumbent","Challenger","REP","R",55,2018
